image_id,label,long_labels
1465524436.jpg,3,Cassava Mosaic Disease (CMD)
1465774459.jpg,0,Cassava Bacterial Blight (CBB)
1465908426.jpg,4,Healthy
1466028041.jpg,4,Healthy
1466391339.jpg,2,Cassava Green Mottle (CGM)
1468646624.jpg,4,Healthy
1468715314.jpg,0,Cassava Bacterial Blight (CBB)
1469167700.jpg,4,Healthy
1469175825.jpg,4,Healthy
1469713619.jpg,4,Healthy
1469715307.jpg,1,Cassava Brown Streak Disease (CBSD)
147082706.jpg,4,Healthy
1471429626.jpg,2,Cassava Green Mottle (CGM)
1472319237.jpg,4,Healthy
1472883908.jpg,2,Cassava Green Mottle (CGM)
1473359901.jpg,4,Healthy
1473438422.jpg,4,Healthy
1473523576.jpg,4,Healthy
1473559934.jpg,3,Cassava Mosaic Disease (CMD)
1474376023.jpg,0,Cassava Bacterial Blight (CBB)
1474472052.jpg,0,Cassava Bacterial Blight (CBB)
1476365292.jpg,4,Healthy
1478666869.jpg,4,Healthy
1478675911.jpg,4,Healthy
1479257856.jpg,4,Healthy
147932460.jpg,4,Healthy
1479739689.jpg,3,Cassava Mosaic Disease (CMD)
1480166582.jpg,3,Cassava Mosaic Disease (CMD)
1480404336.jpg,3,Cassava Mosaic Disease (CMD)
1480435060.jpg,2,Cassava Green Mottle (CGM)
1481071460.jpg,4,Healthy
1481314031.jpg,2,Cassava Green Mottle (CGM)
1483502855.jpg,4,Healthy
1483767138.jpg,4,Healthy
1483888570.jpg,2,Cassava Green Mottle (CGM)
1484094890.jpg,0,Cassava Bacterial Blight (CBB)
1485229040.jpg,4,Healthy
1485387248.jpg,2,Cassava Green Mottle (CGM)
1485753217.jpg,4,Healthy
1486018952.jpg,4,Healthy
1487752843.jpg,3,Cassava Mosaic Disease (CMD)
1488108256.jpg,0,Cassava Bacterial Blight (CBB)
1488901749.jpg,4,Healthy
1489005656.jpg,2,Cassava Green Mottle (CGM)
1489381001.jpg,4,Healthy
1490838967.jpg,4,Healthy
1491670235.jpg,3,Cassava Mosaic Disease (CMD)
1492079032.jpg,4,Healthy
149232931.jpg,4,Healthy
1492704954.jpg,4,Healthy
1493133127.jpg,4,Healthy
149358004.jpg,4,Healthy
1494523424.jpg,4,Healthy
149534260.jpg,3,Cassava Mosaic Disease (CMD)
1496279708.jpg,2,Cassava Green Mottle (CGM)
1496786758.jpg,4,Healthy
1497298151.jpg,3,Cassava Mosaic Disease (CMD)
1497799028.jpg,4,Healthy
149781263.jpg,4,Healthy
1497853421.jpg,0,Cassava Bacterial Blight (CBB)
1498912692.jpg,0,Cassava Bacterial Blight (CBB)
149981640.jpg,4,Healthy
1501728003.jpg,0,Cassava Bacterial Blight (CBB)
1502308703.jpg,2,Cassava Green Mottle (CGM)
1502339292.jpg,2,Cassava Green Mottle (CGM)
1503342057.jpg,2,Cassava Green Mottle (CGM)
1503832819.jpg,4,Healthy
1504701291.jpg,4,Healthy
1506710218.jpg,4,Healthy
1506855289.jpg,2,Cassava Green Mottle (CGM)
1507118084.jpg,1,Cassava Brown Streak Disease (CBSD)
1508406674.jpg,1,Cassava Brown Streak Disease (CBSD)
1509149905.jpg,4,Healthy
1510478103.jpg,4,Healthy
1510579448.jpg,0,Cassava Bacterial Blight (CBB)
1510845223.jpg,4,Healthy
1515903038.jpg,1,Cassava Brown Streak Disease (CBSD)
1515921207.jpg,4,Healthy
1517270084.jpg,3,Cassava Mosaic Disease (CMD)
1517277933.jpg,3,Cassava Mosaic Disease (CMD)
151804791.jpg,2,Cassava Green Mottle (CGM)
1518295866.jpg,4,Healthy
1518316480.jpg,2,Cassava Green Mottle (CGM)
1519283117.jpg,4,Healthy
1519424592.jpg,2,Cassava Green Mottle (CGM)
1519657958.jpg,2,Cassava Green Mottle (CGM)
1520664922.jpg,4,Healthy
1520672258.jpg,4,Healthy
1521565564.jpg,3,Cassava Mosaic Disease (CMD)
1521850100.jpg,0,Cassava Bacterial Blight (CBB)
1522449555.jpg,0,Cassava Bacterial Blight (CBB)
1523038784.jpg,0,Cassava Bacterial Blight (CBB)
1524278014.jpg,4,Healthy
1524451384.jpg,4,Healthy
1524470833.jpg,4,Healthy
1525297234.jpg,2,Cassava Green Mottle (CGM)
152599670.jpg,4,Healthy
1526090875.jpg,4,Healthy
1527129815.jpg,3,Cassava Mosaic Disease (CMD)
1527255990.jpg,2,Cassava Green Mottle (CGM)
1528254413.jpg,4,Healthy
1528321401.jpg,2,Cassava Green Mottle (CGM)
1528657939.jpg,4,Healthy
1529293180.jpg,0,Cassava Bacterial Blight (CBB)
1532462284.jpg,4,Healthy
1532615848.jpg,4,Healthy
1532725356.jpg,4,Healthy
1533215166.jpg,4,Healthy
1533790946.jpg,1,Cassava Brown Streak Disease (CBSD)
1533978148.jpg,4,Healthy
1535057791.jpg,0,Cassava Bacterial Blight (CBB)
1537095856.jpg,2,Cassava Green Mottle (CGM)
1538341303.jpg,3,Cassava Mosaic Disease (CMD)
15383908.jpg,4,Healthy
1539533561.jpg,0,Cassava Bacterial Blight (CBB)
1539758625.jpg,4,Healthy
1540564326.jpg,4,Healthy
1540668864.jpg,0,Cassava Bacterial Blight (CBB)
1541021369.jpg,2,Cassava Green Mottle (CGM)
1541989559.jpg,0,Cassava Bacterial Blight (CBB)
1542437080.jpg,4,Healthy
1543608329.jpg,4,Healthy
1544883510.jpg,4,Healthy
1545341197.jpg,2,Cassava Green Mottle (CGM)
1545680937.jpg,0,Cassava Bacterial Blight (CBB)
1545947455.jpg,4,Healthy
1546993885.jpg,4,Healthy
1548749021.jpg,2,Cassava Green Mottle (CGM)
1549044290.jpg,4,Healthy
1549275495.jpg,4,Healthy
155007305.jpg,2,Cassava Green Mottle (CGM)
1550490538.jpg,4,Healthy
1551047052.jpg,4,Healthy
1551517348.jpg,0,Cassava Bacterial Blight (CBB)
1551832583.jpg,4,Healthy
1552927795.jpg,4,Healthy
1553566454.jpg,4,Healthy
1554463892.jpg,3,Cassava Mosaic Disease (CMD)
1554533887.jpg,4,Healthy
1556143749.jpg,3,Cassava Mosaic Disease (CMD)
1556262944.jpg,0,Cassava Bacterial Blight (CBB)
1557580898.jpg,0,Cassava Bacterial Blight (CBB)
155869794.jpg,3,Cassava Mosaic Disease (CMD)
155945117.jpg,2,Cassava Green Mottle (CGM)
1560029412.jpg,0,Cassava Bacterial Blight (CBB)
1560284085.jpg,1,Cassava Brown Streak Disease (CBSD)
1560460552.jpg,2,Cassava Green Mottle (CGM)
156080014.jpg,1,Cassava Brown Streak Disease (CBSD)
1561140190.jpg,1,Cassava Brown Streak Disease (CBSD)
1561430411.jpg,0,Cassava Bacterial Blight (CBB)
1562043567.jpg,4,Healthy
156209433.jpg,1,Cassava Brown Streak Disease (CBSD)
1562573948.jpg,4,Healthy
1563794954.jpg,0,Cassava Bacterial Blight (CBB)
1567877420.jpg,4,Healthy
1568245644.jpg,4,Healthy
1569164715.jpg,0,Cassava Bacterial Blight (CBB)
1569692154.jpg,0,Cassava Bacterial Blight (CBB)
1570036364.jpg,4,Healthy
1573242622.jpg,3,Cassava Mosaic Disease (CMD)
1573602024.jpg,0,Cassava Bacterial Blight (CBB)
1573770874.jpg,3,Cassava Mosaic Disease (CMD)
1574353431.jpg,4,Healthy
1575521049.jpg,1,Cassava Brown Streak Disease (CBSD)
1575866220.jpg,0,Cassava Bacterial Blight (CBB)
1579603853.jpg,2,Cassava Green Mottle (CGM)
1580276283.jpg,2,Cassava Green Mottle (CGM)
1580326648.jpg,4,Healthy
1580406201.jpg,4,Healthy
1583452886.jpg,4,Healthy
1584105518.jpg,4,Healthy
1584698721.jpg,0,Cassava Bacterial Blight (CBB)
1586262485.jpg,4,Healthy
1586292581.jpg,0,Cassava Bacterial Blight (CBB)
1586338305.jpg,3,Cassava Mosaic Disease (CMD)
158648756.jpg,3,Cassava Mosaic Disease (CMD)
1587173996.jpg,4,Healthy
1589812135.jpg,1,Cassava Brown Streak Disease (CBSD)
1590215798.jpg,3,Cassava Mosaic Disease (CMD)
159031113.jpg,4,Healthy
1590856402.jpg,2,Cassava Green Mottle (CGM)
1591211160.jpg,4,Healthy
1593413079.jpg,2,Cassava Green Mottle (CGM)
1594527839.jpg,2,Cassava Green Mottle (CGM)
1595096662.jpg,4,Healthy
1597577379.jpg,4,Healthy
1599665158.jpg,4,Healthy
1600742587.jpg,2,Cassava Green Mottle (CGM)
1601545456.jpg,3,Cassava Mosaic Disease (CMD)
1601560938.jpg,4,Healthy
1602542703.jpg,4,Healthy
1603130456.jpg,1,Cassava Brown Streak Disease (CBSD)
1606494561.jpg,1,Cassava Brown Streak Disease (CBSD)
1606670390.jpg,3,Cassava Mosaic Disease (CMD)
1607087968.jpg,4,Healthy
1608599582.jpg,4,Healthy
1608857677.jpg,2,Cassava Green Mottle (CGM)
1609948219.jpg,0,Cassava Bacterial Blight (CBB)
1610520050.jpg,1,Cassava Brown Streak Disease (CBSD)
1611662564.jpg,4,Healthy
1612177465.jpg,2,Cassava Green Mottle (CGM)
1613820742.jpg,4,Healthy
1613876576.jpg,3,Cassava Mosaic Disease (CMD)
1613918546.jpg,1,Cassava Brown Streak Disease (CBSD)
1615166642.jpg,2,Cassava Green Mottle (CGM)
1616207760.jpg,2,Cassava Green Mottle (CGM)
1616824359.jpg,0,Cassava Bacterial Blight (CBB)
1618553576.jpg,3,Cassava Mosaic Disease (CMD)
1620397384.jpg,4,Healthy
1621255319.jpg,2,Cassava Green Mottle (CGM)
1621362988.jpg,4,Healthy
1622568975.jpg,1,Cassava Brown Streak Disease (CBSD)
1623430367.jpg,4,Healthy
1623680984.jpg,4,Healthy
1625461178.jpg,2,Cassava Green Mottle (CGM)
1627787371.jpg,3,Cassava Mosaic Disease (CMD)
1628755791.jpg,4,Healthy
1628979950.jpg,3,Cassava Mosaic Disease (CMD)
1629406213.jpg,4,Healthy
1629534694.jpg,0,Cassava Bacterial Blight (CBB)
1629563382.jpg,2,Cassava Green Mottle (CGM)
1632014154.jpg,4,Healthy
1632828715.jpg,2,Cassava Green Mottle (CGM)
1633620342.jpg,4,Healthy
1633652647.jpg,4,Healthy
1634210078.jpg,2,Cassava Green Mottle (CGM)
1634777596.jpg,3,Cassava Mosaic Disease (CMD)
1635136764.jpg,0,Cassava Bacterial Blight (CBB)
1637819435.jpg,4,Healthy
1638051159.jpg,4,Healthy
1638861203.jpg,4,Healthy
1639780135.jpg,4,Healthy
1641097017.jpg,2,Cassava Green Mottle (CGM)
1641316249.jpg,4,Healthy
164144958.jpg,0,Cassava Bacterial Blight (CBB)
16415174.jpg,2,Cassava Green Mottle (CGM)
1642673136.jpg,4,Healthy
1644495428.jpg,4,Healthy
1645164318.jpg,4,Healthy
1646187978.jpg,1,Cassava Brown Streak Disease (CBSD)
1648724139.jpg,4,Healthy
1649231975.jpg,4,Healthy
1649500149.jpg,4,Healthy
1649683387.jpg,1,Cassava Brown Streak Disease (CBSD)
1649710736.jpg,3,Cassava Mosaic Disease (CMD)
1649961148.jpg,4,Healthy
1650008995.jpg,0,Cassava Bacterial Blight (CBB)
1650247048.jpg,4,Healthy
1652157522.jpg,0,Cassava Bacterial Blight (CBB)
1652379583.jpg,4,Healthy
1652920595.jpg,0,Cassava Bacterial Blight (CBB)
1653281533.jpg,2,Cassava Green Mottle (CGM)
1654239576.jpg,2,Cassava Green Mottle (CGM)
1654306295.jpg,3,Cassava Mosaic Disease (CMD)
1654445556.jpg,1,Cassava Brown Streak Disease (CBSD)
1655630395.jpg,4,Healthy
1657183324.jpg,2,Cassava Green Mottle (CGM)
1658025063.jpg,2,Cassava Green Mottle (CGM)
165826808.jpg,4,Healthy
166356403.jpg,4,Healthy
1663857014.jpg,2,Cassava Green Mottle (CGM)
1667294993.jpg,4,Healthy
1668160531.jpg,4,Healthy
1668333063.jpg,4,Healthy
1668873896.jpg,4,Healthy
1670109351.jpg,4,Healthy
1671790599.jpg,3,Cassava Mosaic Disease (CMD)
1672251151.jpg,4,Healthy
1672278080.jpg,1,Cassava Brown Streak Disease (CBSD)
1672763395.jpg,1,Cassava Brown Streak Disease (CBSD)
1674288573.jpg,0,Cassava Bacterial Blight (CBB)
1674972630.jpg,2,Cassava Green Mottle (CGM)
1676410549.jpg,4,Healthy
1677019415.jpg,1,Cassava Brown Streak Disease (CBSD)
1677901945.jpg,4,Healthy
1678311318.jpg,0,Cassava Bacterial Blight (CBB)
1679578972.jpg,4,Healthy
1679984529.jpg,4,Healthy
1681274509.jpg,4,Healthy
1681299084.jpg,2,Cassava Green Mottle (CGM)
1681772018.jpg,0,Cassava Bacterial Blight (CBB)
1681857148.jpg,3,Cassava Mosaic Disease (CMD)
1683319632.jpg,4,Healthy
1683413272.jpg,4,Healthy
1683556923.jpg,4,Healthy
1685392765.jpg,4,Healthy
1685677129.jpg,4,Healthy
1685873117.jpg,4,Healthy
168657905.jpg,4,Healthy
1687247558.jpg,4,Healthy
1687852669.jpg,4,Healthy
1688398046.jpg,4,Healthy
1688485614.jpg,4,Healthy
1688625660.jpg,4,Healthy
1689108113.jpg,4,Healthy
1689265715.jpg,3,Cassava Mosaic Disease (CMD)
1690305793.jpg,1,Cassava Brown Streak Disease (CBSD)
1691647530.jpg,4,Healthy
1691850232.jpg,4,Healthy
1692621028.jpg,0,Cassava Bacterial Blight (CBB)
1694570941.jpg,4,Healthy
1695184578.jpg,4,Healthy
1695252882.jpg,3,Cassava Mosaic Disease (CMD)
1695601618.jpg,4,Healthy
1696535183.jpg,4,Healthy
1697663817.jpg,1,Cassava Brown Streak Disease (CBSD)
1697686420.jpg,4,Healthy
1698641308.jpg,4,Healthy
1698873307.jpg,1,Cassava Brown Streak Disease (CBSD)
1699999256.jpg,1,Cassava Brown Streak Disease (CBSD)
1700324452.jpg,0,Cassava Bacterial Blight (CBB)
1701785605.jpg,3,Cassava Mosaic Disease (CMD)
1702068619.jpg,0,Cassava Bacterial Blight (CBB)
1702300197.jpg,4,Healthy
1703248268.jpg,2,Cassava Green Mottle (CGM)
1706070292.jpg,4,Healthy
1706555718.jpg,2,Cassava Green Mottle (CGM)
1707820452.jpg,4,Healthy
170814157.jpg,2,Cassava Green Mottle (CGM)
1708593214.jpg,0,Cassava Bacterial Blight (CBB)
1708910636.jpg,4,Healthy
170892269.jpg,4,Healthy
1709404074.jpg,4,Healthy
171026079.jpg,2,Cassava Green Mottle (CGM)
1713497934.jpg,3,Cassava Mosaic Disease (CMD)
1714701345.jpg,1,Cassava Brown Streak Disease (CBSD)
171546937.jpg,0,Cassava Bacterial Blight (CBB)
1715814415.jpg,4,Healthy
1716118009.jpg,4,Healthy
1721889897.jpg,4,Healthy
1722033032.jpg,2,Cassava Green Mottle (CGM)
1722175051.jpg,0,Cassava Bacterial Blight (CBB)
1724663202.jpg,1,Cassava Brown Streak Disease (CBSD)
1726632514.jpg,4,Healthy
1726694302.jpg,1,Cassava Brown Streak Disease (CBSD)
1727150436.jpg,1,Cassava Brown Streak Disease (CBSD)
1727205281.jpg,1,Cassava Brown Streak Disease (CBSD)
1728214886.jpg,4,Healthy
172872674.jpg,4,Healthy
1729836525.jpg,4,Healthy
1729891245.jpg,4,Healthy
1730671477.jpg,2,Cassava Green Mottle (CGM)
1731218937.jpg,4,Healthy
1731652110.jpg,0,Cassava Bacterial Blight (CBB)
1733293864.jpg,4,Healthy
1733574271.jpg,0,Cassava Bacterial Blight (CBB)
1734198747.jpg,4,Healthy
1734625164.jpg,4,Healthy
1735838200.jpg,4,Healthy
1737787955.jpg,2,Cassava Green Mottle (CGM)
1738379259.jpg,4,Healthy
1738493952.jpg,3,Cassava Mosaic Disease (CMD)
173864450.jpg,4,Healthy
1738922613.jpg,4,Healthy
1739769852.jpg,4,Healthy
1739864126.jpg,0,Cassava Bacterial Blight (CBB)
1740009337.jpg,3,Cassava Mosaic Disease (CMD)
1740920965.jpg,4,Healthy
1741280523.jpg,4,Healthy
1742176204.jpg,4,Healthy
1743033739.jpg,3,Cassava Mosaic Disease (CMD)
1743119913.jpg,4,Healthy
1744206889.jpg,4,Healthy
1745816126.jpg,4,Healthy
1747233628.jpg,3,Cassava Mosaic Disease (CMD)
1748020549.jpg,3,Cassava Mosaic Disease (CMD)
1748078047.jpg,2,Cassava Green Mottle (CGM)
1748719005.jpg,4,Healthy
1748981350.jpg,4,Healthy
175171305.jpg,4,Healthy
1753297943.jpg,4,Healthy
1753621875.jpg,3,Cassava Mosaic Disease (CMD)
1753806581.jpg,4,Healthy
175398874.jpg,2,Cassava Green Mottle (CGM)
1754481092.jpg,4,Healthy
1756729974.jpg,2,Cassava Green Mottle (CGM)
1757057989.jpg,0,Cassava Bacterial Blight (CBB)
1757123102.jpg,4,Healthy
1757605463.jpg,4,Healthy
1758318062.jpg,2,Cassava Green Mottle (CGM)
1758885297.jpg,0,Cassava Bacterial Blight (CBB)
1760489108.jpg,3,Cassava Mosaic Disease (CMD)
1760495628.jpg,4,Healthy
176082101.jpg,4,Healthy
1761652043.jpg,4,Healthy
1762956560.jpg,4,Healthy
1763396057.jpg,4,Healthy
1763486772.jpg,4,Healthy
1764927533.jpg,4,Healthy
1765114818.jpg,2,Cassava Green Mottle (CGM)
176531736.jpg,3,Cassava Mosaic Disease (CMD)
1765374655.jpg,2,Cassava Green Mottle (CGM)
1766436653.jpg,4,Healthy
1768669927.jpg,1,Cassava Brown Streak Disease (CBSD)
1768909120.jpg,2,Cassava Green Mottle (CGM)
1769025995.jpg,4,Healthy
1770197152.jpg,4,Healthy
1772713207.jpg,0,Cassava Bacterial Blight (CBB)
1772879705.jpg,4,Healthy
1773875430.jpg,0,Cassava Bacterial Blight (CBB)
1774341872.jpg,4,Healthy
1774370764.jpg,3,Cassava Mosaic Disease (CMD)
1774492072.jpg,0,Cassava Bacterial Blight (CBB)
1774675464.jpg,0,Cassava Bacterial Blight (CBB)
177523271.jpg,3,Cassava Mosaic Disease (CMD)
1775350103.jpg,0,Cassava Bacterial Blight (CBB)
1776479289.jpg,4,Healthy
1777012595.jpg,3,Cassava Mosaic Disease (CMD)
1777367691.jpg,3,Cassava Mosaic Disease (CMD)
17774752.jpg,4,Healthy
1778971646.jpg,0,Cassava Bacterial Blight (CBB)
1779278752.jpg,1,Cassava Brown Streak Disease (CBSD)
1780364325.jpg,0,Cassava Bacterial Blight (CBB)
1784432938.jpg,3,Cassava Mosaic Disease (CMD)
1784483184.jpg,1,Cassava Brown Streak Disease (CBSD)
1784661840.jpg,0,Cassava Bacterial Blight (CBB)
1785258205.jpg,4,Healthy
178555372.jpg,4,Healthy
1785596731.jpg,0,Cassava Bacterial Blight (CBB)
1788201755.jpg,4,Healthy
1788421624.jpg,4,Healthy
1790319061.jpg,1,Cassava Brown Streak Disease (CBSD)
1791561646.jpg,2,Cassava Green Mottle (CGM)
179171196.jpg,4,Healthy
179186914.jpg,4,Healthy
1792460758.jpg,4,Healthy
1792694473.jpg,4,Healthy
1793168454.jpg,4,Healthy
1795318849.jpg,0,Cassava Bacterial Blight (CBB)
1795774689.jpg,0,Cassava Bacterial Blight (CBB)
179693098.jpg,1,Cassava Brown Streak Disease (CBSD)
1797152583.jpg,2,Cassava Green Mottle (CGM)
1797773732.jpg,0,Cassava Bacterial Blight (CBB)
1800555547.jpg,4,Healthy
1803422865.jpg,2,Cassava Green Mottle (CGM)
1803767291.jpg,4,Healthy
1804238623.jpg,4,Healthy
1805115397.jpg,0,Cassava Bacterial Blight (CBB)
1807049681.jpg,4,Healthy
1810849294.jpg,2,Cassava Green Mottle (CGM)
1811474969.jpg,3,Cassava Mosaic Disease (CMD)
1811483991.jpg,2,Cassava Green Mottle (CGM)
181157076.jpg,4,Healthy
1813889006.jpg,0,Cassava Bacterial Blight (CBB)
1814601844.jpg,4,Healthy
1814991024.jpg,1,Cassava Brown Streak Disease (CBSD)
181506329.jpg,4,Healthy
1815643293.jpg,4,Healthy
1815863009.jpg,4,Healthy
1815972967.jpg,4,Healthy
1816076936.jpg,0,Cassava Bacterial Blight (CBB)
181653327.jpg,4,Healthy
181667206.jpg,4,Healthy
1820146745.jpg,4,Healthy
1820335596.jpg,4,Healthy
1821315166.jpg,4,Healthy
1821532934.jpg,1,Cassava Brown Streak Disease (CBSD)
1821561171.jpg,4,Healthy
1821756534.jpg,4,Healthy
1821921549.jpg,3,Cassava Mosaic Disease (CMD)
1822627582.jpg,2,Cassava Green Mottle (CGM)
182316349.jpg,0,Cassava Bacterial Blight (CBB)
1823201205.jpg,4,Healthy
1823518467.jpg,4,Healthy
1823619640.jpg,0,Cassava Bacterial Blight (CBB)
1823796412.jpg,4,Healthy
1823886562.jpg,3,Cassava Mosaic Disease (CMD)
1823933944.jpg,3,Cassava Mosaic Disease (CMD)
1823946129.jpg,4,Healthy
1824197654.jpg,4,Healthy
1824992309.jpg,0,Cassava Bacterial Blight (CBB)
1825174376.jpg,3,Cassava Mosaic Disease (CMD)
1825775258.jpg,4,Healthy
1826812654.jpg,2,Cassava Green Mottle (CGM)
1827541667.jpg,3,Cassava Mosaic Disease (CMD)
1828088988.jpg,3,Cassava Mosaic Disease (CMD)
1828496803.jpg,0,Cassava Bacterial Blight (CBB)
1829924843.jpg,2,Cassava Green Mottle (CGM)
1831075447.jpg,4,Healthy
1831712346.jpg,4,Healthy
1832209153.jpg,4,Healthy
1832233045.jpg,1,Cassava Brown Streak Disease (CBSD)
1833123738.jpg,2,Cassava Green Mottle (CGM)
183428396.jpg,0,Cassava Bacterial Blight (CBB)
1834449995.jpg,4,Healthy
1834483972.jpg,4,Healthy
1834855126.jpg,2,Cassava Green Mottle (CGM)
1835807693.jpg,1,Cassava Brown Streak Disease (CBSD)
1835974960.jpg,4,Healthy
1836048821.jpg,0,Cassava Bacterial Blight (CBB)
1836918462.jpg,4,Healthy
1837284696.jpg,4,Healthy
1837622218.jpg,0,Cassava Bacterial Blight (CBB)
1838452225.jpg,4,Healthy
1838525078.jpg,3,Cassava Mosaic Disease (CMD)
1838877057.jpg,3,Cassava Mosaic Disease (CMD)
183947051.jpg,2,Cassava Green Mottle (CGM)
1840283503.jpg,4,Healthy
1840408344.jpg,4,Healthy
1841269407.jpg,0,Cassava Bacterial Blight (CBB)
1842263776.jpg,4,Healthy
1843885965.jpg,4,Healthy
1844147447.jpg,2,Cassava Green Mottle (CGM)
1844302649.jpg,4,Healthy
1844980570.jpg,3,Cassava Mosaic Disease (CMD)
1845811420.jpg,2,Cassava Green Mottle (CGM)
184765272.jpg,1,Cassava Brown Streak Disease (CBSD)
1847901285.jpg,4,Healthy
1848213383.jpg,3,Cassava Mosaic Disease (CMD)
1848945988.jpg,4,Healthy
1849571285.jpg,1,Cassava Brown Streak Disease (CBSD)
1849702886.jpg,0,Cassava Bacterial Blight (CBB)
1850723562.jpg,0,Cassava Bacterial Blight (CBB)
185241766.jpg,4,Healthy
1852697554.jpg,4,Healthy
1853028167.jpg,4,Healthy
1854790191.jpg,4,Healthy
1855389006.jpg,4,Healthy
1855900969.jpg,4,Healthy
1858778383.jpg,2,Cassava Green Mottle (CGM)
1859104179.jpg,4,Healthy
1859307222.jpg,4,Healthy
1860121418.jpg,0,Cassava Bacterial Blight (CBB)
1860402605.jpg,2,Cassava Green Mottle (CGM)
1861666326.jpg,4,Healthy
1862072615.jpg,4,Healthy
1864517626.jpg,4,Healthy
1866368464.jpg,4,Healthy
1868445246.jpg,4,Healthy
1868574400.jpg,2,Cassava Green Mottle (CGM)
1868737413.jpg,2,Cassava Green Mottle (CGM)
1870238448.jpg,4,Healthy
1870471457.jpg,3,Cassava Mosaic Disease (CMD)
1870488612.jpg,4,Healthy
1870594416.jpg,2,Cassava Green Mottle (CGM)
1870606014.jpg,4,Healthy
1870627097.jpg,4,Healthy
1870630420.jpg,4,Healthy
1870824948.jpg,4,Healthy
1870826185.jpg,4,Healthy
187186579.jpg,4,Healthy
1875934102.jpg,4,Healthy
1876905885.jpg,4,Healthy
1876922129.jpg,0,Cassava Bacterial Blight (CBB)
1877332484.jpg,0,Cassava Bacterial Blight (CBB)
1877887938.jpg,2,Cassava Green Mottle (CGM)
1878129720.jpg,4,Healthy
1879780359.jpg,2,Cassava Green Mottle (CGM)
1880623255.jpg,4,Healthy
1881994461.jpg,0,Cassava Bacterial Blight (CBB)
1882441539.jpg,3,Cassava Mosaic Disease (CMD)
1882473489.jpg,4,Healthy
1883219633.jpg,4,Healthy
1883419936.jpg,4,Healthy
1884499886.jpg,4,Healthy
1885500567.jpg,3,Cassava Mosaic Disease (CMD)
188551774.jpg,4,Healthy
1886828385.jpg,4,Healthy
1886905036.jpg,4,Healthy
1887031828.jpg,2,Cassava Green Mottle (CGM)
1887611865.jpg,4,Healthy
1888672105.jpg,4,Healthy
1888804836.jpg,3,Cassava Mosaic Disease (CMD)
1889205491.jpg,0,Cassava Bacterial Blight (CBB)
1889215655.jpg,0,Cassava Bacterial Blight (CBB)
1889617951.jpg,4,Healthy
1889796065.jpg,4,Healthy
1890073539.jpg,2,Cassava Green Mottle (CGM)
1890187078.jpg,1,Cassava Brown Streak Disease (CBSD)
1890446979.jpg,3,Cassava Mosaic Disease (CMD)
1891003556.jpg,1,Cassava Brown Streak Disease (CBSD)
1891755915.jpg,4,Healthy
1892378935.jpg,4,Healthy
1892715809.jpg,2,Cassava Green Mottle (CGM)
1893520640.jpg,3,Cassava Mosaic Disease (CMD)
1896023808.jpg,3,Cassava Mosaic Disease (CMD)
1896468303.jpg,2,Cassava Green Mottle (CGM)
1897014524.jpg,2,Cassava Green Mottle (CGM)
1898762161.jpg,2,Cassava Green Mottle (CGM)
1899940648.jpg,3,Cassava Mosaic Disease (CMD)
190222599.jpg,2,Cassava Green Mottle (CGM)
1903950320.jpg,4,Healthy
190449795.jpg,0,Cassava Bacterial Blight (CBB)
1905588148.jpg,2,Cassava Green Mottle (CGM)
1906106521.jpg,4,Healthy
1906649077.jpg,4,Healthy
190698162.jpg,0,Cassava Bacterial Blight (CBB)
1907786974.jpg,0,Cassava Bacterial Blight (CBB)
1908074016.jpg,4,Healthy
1908552116.jpg,4,Healthy
1908665775.jpg,1,Cassava Brown Streak Disease (CBSD)
1909072265.jpg,4,Healthy
1909574970.jpg,0,Cassava Bacterial Blight (CBB)
1910208633.jpg,3,Cassava Mosaic Disease (CMD)
191073475.jpg,4,Healthy
1912329791.jpg,1,Cassava Brown Streak Disease (CBSD)
1915044107.jpg,4,Healthy
1915195604.jpg,2,Cassava Green Mottle (CGM)
1915645722.jpg,4,Healthy
1916594362.jpg,4,Healthy
1916970860.jpg,4,Healthy
191826367.jpg,3,Cassava Mosaic Disease (CMD)
1918860127.jpg,4,Healthy
1919668160.jpg,0,Cassava Bacterial Blight (CBB)
1922691253.jpg,4,Healthy
1922719796.jpg,4,Healthy
192315586.jpg,1,Cassava Brown Streak Disease (CBSD)
1923898414.jpg,4,Healthy
1924360069.jpg,0,Cassava Bacterial Blight (CBB)
1924914.jpg,1,Cassava Brown Streak Disease (CBSD)
1927144610.jpg,4,Healthy
1927778435.jpg,4,Healthy
1930611889.jpg,4,Healthy
1931239893.jpg,4,Healthy
1931488881.jpg,0,Cassava Bacterial Blight (CBB)
1931683048.jpg,3,Cassava Mosaic Disease (CMD)
1931732509.jpg,2,Cassava Green Mottle (CGM)
193173270.jpg,4,Healthy
1931764885.jpg,4,Healthy
1931934349.jpg,2,Cassava Green Mottle (CGM)
1932263546.jpg,4,Healthy
1932481347.jpg,0,Cassava Bacterial Blight (CBB)
1933576413.jpg,2,Cassava Green Mottle (CGM)
1934605474.jpg,1,Cassava Brown Streak Disease (CBSD)
1934754539.jpg,2,Cassava Green Mottle (CGM)
